Rm,Sm,Rn,Sn,RS_Gr,RS_Gn,chi2_pvalue,diff_entropy,lsb_diff_entropy,median_prefix_p,chi2_stat,label,photo_id,variant,method,p,density,changed_frac
27842,9657,24120,11267,0.2774810791015625,0.1961212158203125,3.6987799834137535e-69,3.9182031596851954,0.9995951383940662,3.1326807245722775e-61,640.456681558412,1,300,v1,nsF5,3,0.55,0.0699
27687,9854,24027,11161,0.2721099853515625,0.196319580078125,6.794982958443667e-74,3.9201917083769517,0.99965204027227,8.737994241754609e-60,667.4479015706,1,300,v2,nsF5,2,0.35,0.0893
26949,10323,23171,11464,0.253692626953125,0.1786346435546875,6.449177540409699e-62,3.9272026870805137,0.9998995089258986,9.654415848738098e-43,598.6338042017671,1,300,v3,nsF5,2,0.85,0.2164
26361,10223,22998,11749,0.246246337890625,0.1716461181640625,2.0075138869939204e-55,3.919586620895411,0.9995586837614501,2.7118532942413364e-53,560.4671520235576,1,300,v4,matrix,3,0.5,0.0626
22663,12496,19976,13244,0.1551361083984375,0.10272216796875,6.230484112098961e-21,3.936249461959467,0.9999050916691531,6.230484112098961e-21,338.5077211931952,1,300,v5,matrix,2,0.8,0.2006
30639,11131,25752,10688,0.29766845703125,0.2298583984375,1.224390823543397e-48,3.9944214998405516,0.9987711684298022,1.2714153934212154e-50,519.7658160530459,0,301,clean,,,,
30271,11323,25279,10799,0.28912353515625,0.220947265625,2.7608382360246895e-48,3.997482701637759,0.999093848924305,6.348333955390905e-50,517.621313524405,1,301,v0,nsF5,3,0.25,0.0317
29847,11448,24861,10859,0.2807464599609375,0.213653564453125,3.250847735410404e-50,4.000444677060429,0.9993773757012345,2.1851644440209638e-51,529.3028440763267,1,301,v1,nsF5,3,0.55,0.0699
29725,11596,24714,10969,0.2766265869140625,0.2097320556640625,1.9867110702719256e-42,4.00178033190489,0.999420982419952,1.5222298750157728e-44,481.61088349460664,1,301,v2,nsF5,2,0.35,0.0887
28873,12192,23760,11407,0.2545318603515625,0.1884918212890625,3.822669392621567e-42,4.006860364922055,0.9998868311090492,4.0891853264695166e-44,479.84049904269614,1,301,v3,nsF5,2,0.85,0.2160
28333,12039,23625,11371,0.248626708984375,0.186981201171875,9.476468322001629e-36,4.0020715578779535,0.9993129169018478,7.253772148366256e-35,439.3522110396409,1,301,v4,matrix,3,0.5,0.0626
24327,14469,20313,13343,0.150421142578125,0.106353759765625,2.1967680126000068e-11,4.016190651037371,0.9998671893646824,1.04187552846397e-11,263.1859780629918,1,301,v5,matrix,2,0.8,0.2003
29601,12032,24014,11119,0.2680816650390625,0.1967620849609375,3.7745169480425994e-47,3.902217651390208,0.999658670169647,8.032277100627322e-38,510.70414903938024,0,302,clean,,,,
29250,12188,23759,11219,0.260345458984375,0.19134521484375,7.997280533197433e-46,3.904363273358514,0.9997522052760508,6.189264170918456e-36,502.5897301508074,1,302,v0,nsF5,3,0.25,0.0317
28954,12299,23425,11284,0.2541351318359375,0.1852569580078125,1.2821983004340624e-46,3.9064119229011873,0.9998206800037637,4.2970270742074796e-37,507.4594201027281,1,302,v1,nsF5,3,0.55,0.0698
29002,12313,23471,11327,0.2546539306640625,0.185302734375,1.4233530595030236e-45,3.9068724228955265,0.9998370680748301,2.4299175777639822e-36,501.0528751989953,1,302,v2,nsF5,2,0.35,0.0890
28427,12649,22742,11671,0.240753173828125,0.1689300537109375,1.0160786582450658e-48,3.9102247088256354,0.9999684237810135,6.131914210203539e-39,520.2572901439986,1,302,v3,nsF5,2,0.85,0.2155
27707,12896,22491,11755,0.2259979248046875,0.163818359375,9.55678159491837e-34,3.907967671098283,0.9998002164535333,2.1793065892501182e-26,426.36994605725437,1,302,v4,matrix,3,0.5,0.0624
24546,14943,19936,13426,0.1465301513671875,0.099334716796875,4.189377428402382e-08,3.918588283164756,0.9999564874440696,1.0687751338443888e-07,232.93135357074277,1,302,v5,matrix,2,0.8,0.1998
24642,7766,22941,11570,0.25750732421875,0.1735076904296875,1.0764040047698305e-19,3.620185493799168,0.9998670396721434,3.823070626720737e-17,329.4073977031421,0,303,clean,,,,
24467,7908,22774,11595,0.2526702880859375,0.1705780029296875,2.497283564064135e-18,3.622236531280462,0.9998893039839253,3.0498438723040375e-15,319.18635613300097,1,303,v0,nsF5,3,0.25,0.0317
24357,8044,22663,11601,0.2489166259765625,0.168792724609375,4.7172763211539647e-20,3.6241241632161447,0.9999274952135524,2.053657592495187e-15,332.0573548485936,1,303,v1,nsF5,3,0.55,0.0698
24214,8120,22480,11614,0.245574951171875,0.165802001953125,4.6616580344697515e-19,3.625041411764975,0.9999404574871182,1.3584781566362187e-17,324.6672005611557,1,303,v2,nsF5,2,0.35,0.0886
23892,8596,22311,11868,0.2333984375,0.1593475341796875,1.3622613486946158e-30,3.629621757696705,0.999976478426212,4.2478055578438563e-26,405.59369762330374,1,303,v3,nsF5,2,0.85,0.2149
23134,8639,21807,12092,0.2211761474609375,0.1482391357421875,9.161243218529418e-14,3.6246840491480903,0.9999239704417892,3.1465903519773838e-12,283.30773404577735,1,303,v4,matrix,3,0.5,0.0625
20057,10730,19640,13485,0.1423187255859375,0.0939178466796875,1.5301244907623928e-06,3.636695169677814,0.9999837442263311,4.778409275873178e-07,216.94312935649478,1,303,v5,matrix,2,0.8,0.1993
26327,6443,24474,10797,0.30340576171875,0.2086944580078125,3.4143422480456648e-74,3.6770174266344595,0.9996300213544282,1.3754081144196437e-15,669.1426624160986,0,304,clean,,,,
26033,6629,24242,10881,0.29608154296875,0.2038726806640625,5.30586443722739e-64,3.680217026332515,0.9997046341134278,2.6420778269019064e-13,610.7483983777603,1,304,v0,nsF5,3,0.25,0.0318
25806,6844,23959,11047,0.289337158203125,0.197021484375,2.237157844505176e-61,3.6831779659904553,0.9998111668199646,6.470389849682589e-13,595.4842539199279,1,304,v1,nsF5,3,0.55,0.0698
25846,6851,23851,10983,0.2898406982421875,0.19635009765625,1.953538492595004e-59,3.6848984243991594,0.9998156897988727,6.6215380961099465e-15,584.1296368704578,1,304,v2,nsF5,2,0.35,0.0892
25079,7471,23291,11278,0.2686767578125,0.1833038330078125,1.0198188706518831e-44,3.691877192681459,0.9999305581109559,1.2497905952791574e-18,495.7914364588279,1,304,v3,nsF5,2,0.85,0.2157
24365,7437,22938,11499,0.25830078125,0.1745452880859375,1.3694535819473842e-52,3.6842833784681392,0.999792526564691,8.566943814912242e-10,543.5795906321523,1,304,v4,matrix,3,0.5,0.0625
20576,9782,20173,13138,0.164703369140625,0.1073455810546875,1.5185096950074394e-18,3.700388428375122,0.9999287611884871,0.0007620485303722715,320.8169364277637,1,304,v5,matrix,2,0.8,0.2004
29694,7793,26909,10076,0.3341827392578125,0.2568511962890625,2.018473770877659e-20,4.218105599516489,0.9985878802876793,5.074096346145342e-16,334.7710809722013,0,305,clean,,,,
29274,7960,26389,10176,0.325225830078125,0.2473907470703125,8.194047107179943e-18,4.221910035174696,0.9989211163685692,5.662257746473348e-15,315.27021149852334,1,305,v0,nsF5,3,0.25,0.0317
28945,8164,25987,10386,0.3170928955078125,0.2380523681640625,6.204953405608915e-17,4.225602204285501,0.9992484901259502,4.465893676811758e-14,308.52409903365856,1,305,v1,nsF5,3,0.55,0.0698
28799,8349,25941,10242,0.312042236328125,0.2395477294921875,1.8028495197218217e-19,4.22735990079844,0.999366471775955,6.516120285087473e-16,327.7442417315205,1,305,v2,nsF5,2,0.35,0.0890
27926,8950,24746,10609,0.28955078125,0.2157135009765625,5.636394577828415e-22,4.234202221859532,0.9998620525144886,7.607561951660324e-16,346.07335482749386,1,305,v3,nsF5,2,0.85,0.2151
27109,8798,24668,10920,0.2794036865234375,0.20977783203125,8.502145353246877e-13,4.226352466270181,0.9991871109594468,2.9370142840849044e-11,275.2713039057113,1,305,v4,matrix,3,0.5,0.0626
22878,11272,20928,12660,0.177093505859375,0.12615966796875,1.1715290133931634e-05,4.242170935140701,0.9998281645781423,1.1715290133931634e-05,207.21059194842965,1,305,v5,matrix,2,0.8,0.2003
34013,7418,30966,8445,0.4058074951171875,0.3436431884765625,8.007616248481625e-124,3.8311843273683546,0.9899204696346757,1.2208309669059761e-133,940.453744185112,0,306,clean,,,,
33347,7638,30292,8535,0.3922882080078125,0.3319854736328125,2.1875219074842326e-117,3.841351095199227,0.9923547645478371,1.1275546378124392e-128,906.1414333691015,1,306,v0,nsF5,3,0.25,0.0318
32655,7937,29409,8731,0.377166748046875,0.315521240234375,1.1876091258605094e-115,3.852276447682238,0.9945816722757058,1.5980916116309025e-122,896.8586325400629,1,306,v1,nsF5,3,0.55,0.0701
32334,8000,28976,8798,0.371307373046875,0.307891845703125,2.4133149673589333e-112,3.857172649129481,0.9953998813080909,5.398962764162733e-117,879.1135694521862,1,306,v2,nsF5,2,0.35,0.0891
30859,8858,27255,9447,0.3357086181640625,0.271728515625,4.0037760590053615e-109,3.8768054016827973,0.9988097946366707,4.1775974317013785e-107,861.7836431344822,1,306,v3,nsF5,2,0.85,0.2158
30424,8606,27557,9360,0.332916259765625,0.2776641845703125,3.6509684926462885e-92,3.85213714023248,0.9941888540429463,1.0403708592608276e-96,769.4405857570372,1,306,v4,matrix,3,0.5,0.0628
24536,11422,21960,11780,0.200103759765625,0.15533447265625,7.049082616727922e-35,3.8858245682000083,0.9986261837977177,4.173101492848996e-37,433.7248854485978,1,306,v5,matrix,2,0.8,0.2001
30683,12407,24841,10679,0.27886962890625,0.216094970703125,3.653010668487678e-136,4.075645554325167,0.9996147543295077,1.4290143532855433e-112,1005.7197245288844,0,307,clean,,,,
30462,12504,24546,10714,0.274017333984375,0.2110595703125,1.8577783504258877e-118,4.079144396666776,0.9997171094803137,6.669227715603569e-103,911.8646874052072,1,307,v0,nsF5,3,0.25,0.0318
30125,12671,24297,10808,0.266326904296875,0.2058258056640625,2.998458092576624e-106,4.082594770987532,0.9998001246686379,4.2214526690060575e-93,846.2626849695423,1,307,v1,nsF5,3,0.55,0.0698
30003,12758,24093,10770,0.2631378173828125,0.2032928466796875,3.987170090886844e-103,4.084962626964465,0.9998388862882448,1.323603009799179e-91,829.3390118859718,1,307,v2,nsF5,2,0.35,0.0883
29388,13147,23461,11064,0.2478179931640625,0.1891632080078125,4.9931413740630386e-65,4.093692556992885,0.9999545388543626,2.3344669654365118e-63,616.6899567650324,1,307,v3,nsF5,2,0.85,0.2139
28792,13413,23139,11368,0.2346649169921875,0.1796112060546875,2.2261712790257526e-98,4.083759537160291,0.9997794194817908,2.080596802485605e-81,803.5024948368896,1,307,v4,matrix,3,0.5,0.0630
25317,15643,20303,13108,0.147613525390625,0.1097869873046875,1.443668720090198e-42,4.101682338046251,0.9999486698376248,2.5008819442219406e-33,482.4737690319748,1,307,v5,matrix,2,0.8,0.1994
29401,13331,24567,11790,0.245208740234375,0.1949615478515625,0.0,4.167647668692383,0.9942866314307732,8.761449848960712e-29,23117.25751354137,0,308,clean,,,,
28611,13370,23805,11804,0.2325592041015625,0.1831207275390625,0.0,4.169708259139942,0.9955832524112925,1.377498615057739e-26,20254.955469636778,1,308,v0,nsF5,3,0.25,0.0316
27810,13483,23037,11914,0.2186126708984375,0.1697235107421875,0.0,4.171352499853755,0.9967554999664279,4.1775498292151354e-21,17072.349429599326,1,308,v1,nsF5,3,0.55,0.0696
27402,13489,22563,12003,0.2122955322265625,0.1611328125,0.0,4.171649000088252,0.9974349106802725,3.134893130142663e-17,15086.647648985478,1,308,v2,nsF5,2,0.35,0.0889
25637,14178,20909,12642,0.1748504638671875,0.1261444091796875,0.0,4.171462804471537,0.9994970579460963,7.421567322702661e-15,6775.761612022127,1,308,v3,nsF5,2,0.85,0.2157
27216,13968,22567,12248,0.2021484375,0.1574554443359375,0.0,4.171901473963375,0.9965863718873769,1.6343812326055246e-19,17587.57481370645,1,308,v4,matrix,3,0.5,0.0627
23522,15647,19385,13736,0.1201629638671875,0.0861968994140625,0.0,4.1764980333908035,0.9993708772861809,9.69745611833919e-09,7603.790036490356,1,308,v5,matrix,2,0.8,0.2010
31173,11979,26828,11099,0.292877197265625,0.2400054931640625,0.0,3.8556659903007913,0.9867744782379338,1.9283928820097377e-43,31277.80583288792,0,309,clean,,,,
30197,12082,25837,11206,0.2764129638671875,0.2232513427734375,0.0,3.861531861946486,0.9897054306206896,9.039222752553707e-46,27569.95830262535,1,309,v0,nsF5,3,0.25,0.0320
29111,12245,24657,11266,0.257354736328125,0.2043304443359375,0.0,3.8672327720725304,0.9927867313503653,5.6061847756505e-48,23256.027896122483,1,309,v1,nsF5,3,0.55,0.0700
28314,12290,24021,11449,0.2445068359375,0.19183349609375,0.0,3.8694257533743537,0.9944137611146076,2.5723590762420766e-50,20173.973349052983,1,309,v2,nsF5,2,0.35,0.0904
26116,13197,21767,12275,0.1971282958984375,0.14483642578125,0.0,3.8753958747455424,0.9987659259914954,1.757049088151669e-82,8672.78033381462,1,309,v3,nsF5,2,0.85,0.2184
28512,12699,24343,11581,0.2412872314453125,0.194732666015625,0.0,3.8676707830119663,0.9923314096363631,8.430124454599452e-33,24028.63991640802,1,309,v4,matrix,3,0.5,0.0624
23625,14828,19932,13312,0.1342315673828125,0.10101318359375,0.0,3.882202600599282,0.9985460788921359,1.571230007320343e-17,9753.874323208738,1,309,v5,matrix,2,0.8,0.2020
31143,5853,28607,9424,0.385894775390625,0.2927093505859375,4.0423903634244065e-169,3.2499041094757652,0.9967042063090773,1.3068634213119417e-94,1177.2935050056858,0,310,clean,,,,
30615,6023,28059,9440,0.375244140625,0.2841033935546875,1.8767727566688054e-166,3.254907547662688,0.9974055355741879,1.939693012293783e-88,1163.5341098296703,1,310,v0,nsF5,3,0.25,0.0317
30059,6268,27564,9575,0.3630218505859375,0.2744903564453125,9.714921608161712e-159,3.2602120962811862,0.9981896926670537,7.370418131497568e-82,1123.620114400521,1,310,v1,nsF5,3,0.55,0.0696
29931,6377,27290,9676,0.359405517578125,0.268768310546875,4.379589182068051e-163,3.263007095592583,0.9986146030369938,9.551487318763072e-89,1146.1283490410078,1,310,v2,nsF5,2,0.35,0.0886
28647,7178,25930,10119,0.3275909423828125,0.2412567138671875,2.4198144290185508e-142,3.273639301335652,0.9996992533709204,3.078069399972946e-75,1038.166415496763,1,310,v3,nsF5,2,0.85,0.2154
28078,6908,26027,10165,0.323028564453125,0.242034912109375,1.659028265944387e-124,3.261417525418035,0.998024952158822,2.052300633099229e-66,944.0866777573532,1,310,v4,matrix,3,0.5,0.0627
22841,9940,21483,12341,0.1968536376953125,0.139495849609375,2.2132447526645724e-49,3.283292074148082,0.9996261393845574,2.4929144628437806e-26,524.2683187813083,1,310,v5,matrix,2,0.8,0.2006
39531,6434,36448,6319,0.5050201416015625,0.4597320556640625,0.0,3.3067232804465903,0.9767763635289499,4.565599518981922e-114,3631.4612068826364,0,311,clean,,,,
38587,6678,35345,6541,0.4868927001953125,0.43951416015625,0.0,3.3289139554381486,0.9820987547667853,8.415334711165091e-109,3386.8572680230454,1,311,v0,nsF5,3,0.25,0.0314
37506,6986,34110,6805,0.4656982421875,0.4166412353515625,0.0,3.3513058691748245,0.9872656059756864,3.926397610473665e-100,3151.3734109137317,1,311,v1,nsF5,3,0.55,0.0690
37144,7180,33638,7001,0.45721435546875,0.4064483642578125,0.0,3.360412011327961,0.9894740705900538,2.2658735287573157e-94,3084.5202828740034,1,311,v2,nsF5,2,0.35,0.0880
34805,8293,30684,7887,0.404541015625,0.3478546142578125,0.0,3.4021203423098894,0.9976133605911902,2.2674662844218646e-83,2476.333963790372,1,311,v3,nsF5,2,0.85,0.2135
34637,7678,31518,7532,0.4113616943359375,0.365997314453125,0.0,3.348876779807155,0.9865696565454946,2.1781756032989817e-80,2698.4520408696535,1,311,v4,matrix,3,0.5,0.0626
26693,11241,23757,10843,0.23577880859375,0.197052001953125,5.963987827710743e-200,3.412845572139502,0.9971683078464596,1.6653112732172595e-29,1335.0969562924427,1,311,v5,matrix,2,0.8,0.2003
31876,14961,26627,11096,0.2581024169921875,0.2369842529296875,3.531174402904403e-91,4.796581741062036,0.9964381984396349,9.288409466459611e-65,764.0129490912665,0,312,clean,,,,
31449,15056,26056,11192,0.2501373291015625,0.226806640625,4.853237589010939e-79,4.8078350499873475,0.9972965059742771,2.432207660904284e-63,696.4952318245684,1,312,v0,nsF5,3,0.25,0.0318
31022,15185,25555,11305,0.2416534423828125,0.217437744140625,1.9945249714454708e-67,4.818310512046944,0.9980944905379865,4.2107270703420503e-57,630.5187295541651,1,312,v1,nsF5,3,0.55,0.0697
30877,15300,25258,11292,0.2376861572265625,0.213104248046875,6.187001631031178e-65,4.822532968185738,0.9983967886514515,2.807955097153788e-59,616.1515837716074,1,312,v2,nsF5,2,0.35,0.0883
29833,15651,23825,11720,0.216400146484375,0.1847076416015625,4.5410586776183646e-41,4.843202641943493,0.9995969654958246,4.5410586776183646e-41,473.1250369831183,1,312,v3,nsF5,2,0.85,0.2146
29533,15642,24173,11788,0.2119598388671875,0.1889801025390625,1.3430214410271757e-64,4.817130648108106,0.9979107386176634,3.370397841304223e-45,614.2042302823904,1,312,v4,matrix,3,0.5,0.0628
25528,17456,20120,13403,0.1231689453125,0.1024932861328125,1.3639478909286053e-25,4.850922905338185,0.9995103665032622,4.7091172543915765e-21,371.62782419184197,1,312,v5,matrix,2,0.8,0.2002
32067,15130,26910,11013,0.2584381103515625,0.2425689697265625,1.0158639240917055e-74,4.836408025564686,0.9956901989656148,8.368609193230485e-64,672.1255439948487,0,313,clean,,,,
31601,15211,26294,11165,0.250091552734375,0.2308502197265625,1.3164365611060572e-65,4.847211443032581,0.9967358479185563,1.7905684199503377e-61,620.0351131844151,1,313,v0,nsF5,3,0.25,0.0316
31191,15308,25702,11214,0.2423553466796875,0.2210693359375,1.1294682406476258e-58,4.857964709682296,0.9977321524695395,5.164356894053936e-55,579.655691221942,1,313,v1,nsF5,3,0.55,0.0697
30963,15333,25598,11221,0.238494873046875,0.2193756103515625,9.257754472404888e-54,4.862083915118698,0.9981996298842657,3.2482155671564363e-49,550.5703891833064,1,313,v2,nsF5,2,0.35,0.0885
29933,15680,24239,11607,0.2174835205078125,0.1927490234375,2.9804360504298614e-36,4.881568391280076,0.9995916030255685,8.503297041198379e-35,442.58312383381224,1,313,v3,nsF5,2,0.85,0.2144
29639,15807,24362,11660,0.2110595703125,0.193817138671875,8.381338825051072e-54,4.857960085952195,0.9974791486186165,1.4072969719099027e-49,550.8279534058938,1,313,v4,matrix,3,0.5,0.0627
25595,17472,20424,13349,0.1239471435546875,0.1079559326171875,6.278175532201422e-17,4.8903664420581485,0.9994980768282162,7.141661120009934e-15,308.48472485318644,1,313,v5,matrix,2,0.8,0.1997
37044,9622,33473,8050,0.418426513671875,0.3879241943359375,0.0,3.6715175176962735,0.9849500091122764,1.5586351800910507e-217,1950.915237801277,0,314,clean,,,,
36358,9786,32578,8185,0.40545654296875,0.3722076416015625,3.557479982175002e-295,3.6953670708232718,0.9885227207427956,4.2514065286945586e-210,1806.3289790870613,1,314,v0,nsF5,3,0.25,0.0321
35515,10014,31585,8357,0.3891143798828125,0.35443115234375,3.480543369031152e-255,3.7188594632090575,0.9917435888712477,3.1254613077180274e-185,1607.7424027535187,1,314,v1,nsF5,3,0.55,0.0706
35092,10080,31068,8450,0.38165283203125,0.345123291015625,1.9606697668795014e-241,3.7291297790746745,0.9934999828940714,9.713603436710785e-183,1539.0073048490344,1,314,v2,nsF5,2,0.35,0.0899
33337,10879,28721,9161,0.342681884765625,0.2984619140625,4.498865649772053e-176,3.7742732065217393,0.9985388871285888,2.077742946381224e-131,1208.0326842027348,1,314,v3,nsF5,2,0.85,0.2181
33120,10673,29346,9001,0.3425140380859375,0.3104400634765625,2.9583307544530895e-224,3.7178417251761995,0.9910743507816315,7.65621762142465e-148,1452.7553589135316,1,314,v4,matrix,3,0.5,0.0628
26462,13377,22741,11731,0.1996612548828125,0.167999267578125,1.4718337001941696e-91,3.786775446161008,0.9981697360818094,2.837513501542632e-69,761.7925829574677,1,314,v5,matrix,2,0.8,0.2006
29095,7369,25679,10256,0.331512451171875,0.2353363037109375,4.748960856365014e-124,3.67388705650702,0.9996771279347054,2.3377566057424286e-125,941.6597607987121,0,315,clean,,,,
28831,7563,25511,10397,0.32452392578125,0.230621337890625,1.1731522997946075e-110,3.678584386130584,0.999741983134671,6.727338986597311e-113,870.0424264500343,1,315,v0,nsF5,3,0.25,0.0317
28440,7820,25162,10474,0.31463623046875,0.22412109375,1.3972968695282815e-93,3.6831860003640706,0.9998179745285432,5.334460003449743e-96,777.232282941627,1,315,v1,nsF5,3,0.55,0.0689
28369,7839,24974,10458,0.313262939453125,0.22149658203125,2.7536800599719656e-79,3.685723624795654,0.9998554943772995,6.135783145065076e-83,697.8776128683403,1,315,v2,nsF5,2,0.35,0.0882
27643,8408,24172,10843,0.2935028076171875,0.2033843994140625,1.0330734719508202e-46,3.696281147154507,0.999977041799744,2.1318607199640826e-51,508.03312873175133,1,315,v3,nsF5,2,0.85,0.2137
26865,8496,23953,11032,0.2802886962890625,0.1971588134765625,1.3804620907474938e-88,3.683822781818554,0.9997852627045658,3.286844011863454e-90,749.7005983555252,1,315,v4,matrix,3,0.5,0.0624
22713,10889,20663,12905,0.180419921875,0.118377685546875,1.0616388153435119e-23,3.7046812210018154,0.9999789002252988,7.168591336718877e-25,358.38353278987387,1,315,v5,matrix,2,0.8,0.2004
24348,10556,21449,12612,0.21044921875,0.1348419189453125,0.0,4.235437989518329,0.9999394007485765,3.9065166002106223e-32,2730.731486924696,0,316,clean,,,,
24195,10689,21352,12637,0.206085205078125,0.1329803466796875,0.0,4.236385957459894,0.999956701319348,4.502612485783025e-29,2634.8971758995863,1,316,v0,nsF5,3,0.25,0.0319
24063,10774,21228,12674,0.2027740478515625,0.130523681640625,0.0,4.237189366510591,0.9999691492351258,6.700408907404701e-24,2517.3978639448273,1,316,v1,nsF5,3,0.55,0.0699
24052,10824,21222,12767,0.20184326171875,0.1290130615234375,0.0,4.238009093959858,0.9999728195507696,2.8543395345836594e-24,2459.5300941922746,1,316,v2,nsF5,2,0.35,0.0895
23752,11144,20940,12923,0.1923828125,0.1223297119140625,0.0,4.239974115789873,0.9999838226620883,9.024506381948375e-19,2126.8621167444226,1,316,v3,nsF5,2,0.85,0.2167
23070,11269,20556,13004,0.1800689697265625,0.115234375,0.0,4.238545369039656,0.9999648627399156,1.4093220332593545e-23,2090.3410135672625,1,316,v4,matrix,3,0.5,0.0625
20693,12963,18858,14188,0.117950439453125,0.071258544921875,1.3204429119564572e-137,4.246175379230603,0.9999836393502473,4.941131749971788e-10,1013.3046288368613,1,316,v5,matrix,2,0.8,0.2009
36373,3667,32830,6884,0.499053955078125,0.395904541015625,0.0,2.6891109053188127,0.9890063129093295,2.204548820797748e-176,2479.1632216498892,0,317,clean,,,,
35668,3944,32095,7015,0.48406982421875,0.3826904296875,0.0,2.704111450933934,0.9913944375967055,1.807738169388735e-170,2382.202347905544,1,317,v0,nsF5,3,0.25,0.0318
34948,4275,31324,7220,0.4680328369140625,0.3677978515625,0.0,2.719483546495964,0.9937894136039191,3.5793293715282566e-171,2306.87838567082,1,317,v1,nsF5,3,0.55,0.0694
34543,4438,31020,7327,0.4593658447265625,0.3615264892578125,0.0,2.7255471478929665,0.9947954552648861,1.1854754694830383e-171,2329.532762405671,1,317,v2,nsF5,2,0.35,0.0875
32899,5498,29241,8057,0.4181060791015625,0.3232421875,0.0,2.755960937366854,0.9988369751955626,5.0168301048795465e-170,2066.067931137687,1,317,v3,nsF5,2,0.85,0.2128
32215,5098,29085,8079,0.4137725830078125,0.320526123046875,4.6747e-319,2.7184692816045772,0.9934489941280575,8.177949586188365e-129,1929.9672118641736,1,317,v4,matrix,3,0.5,0.0630
24982,8739,22956,11006,0.2478485107421875,0.182342529296875,7.806144784156095e-131,2.7706331011632677,0.9986288308697412,4.747008241984214e-47,977.6117564095223,1,317,v5,matrix,2,0.8,0.1997
24696,8497,22861,11724,0.2471771240234375,0.1699371337890625,2.6643352919674712e-79,3.6935265124258625,0.9987638715624212,1.0526407359178295e-18,697.9580519792839,0,318,clean,,,,
24470,8650,22619,11804,0.24139404296875,0.1650238037109375,1.4648996666121602e-81,3.696260453577572,0.9990513285433069,4.526245951176612e-19,710.6227814197301,1,318,v0,nsF5,3,0.25,0.0318
24342,8805,22391,11871,0.2370758056640625,0.1605224609375,4.416628079174866e-76,3.698910446515481,0.9993303380166095,2.648502897460082e-19,679.8269754329046,1,318,v1,nsF5,3,0.55,0.0698
24299,8782,22440,11895,0.2367706298828125,0.1609039306640625,1.1650273959218468e-71,3.700896380448944,0.9994365028338134,6.308338946911816e-18,654.7475819797778,1,318,v2,nsF5,2,0.35,0.0895
23816,9137,22013,12064,0.2239837646484375,0.1518096923828125,2.609628151589671e-79,3.706032615965829,0.9998369851863347,8.285963168705589e-23,698.0086475580296,1,318,v3,nsF5,2,0.85,0.2164
23142,9285,21652,12315,0.2114410400390625,0.1424713134765625,4.1812126145981216e-57,3.700260000667155,0.9992801936449043,4.2002383664589714e-14,570.4174288752931,1,318,v4,matrix,3,0.5,0.0625
20138,11143,19662,13641,0.1372528076171875,0.0918731689453125,3.819846920413129e-23,3.714212316575264,0.9998263725661065,9.411313993365455e-07,354.44059471779866,1,318,v5,matrix,2,0.8,0.2007
35374,5839,33374,7488,0.4506683349609375,0.394989013671875,1.725240082364719e-152,3.204212474134648,0.9814620102127801,2.2640797090436853e-92,1083.8331050528222,0,319,clean,,,,
34637,6043,32506,7633,0.436309814453125,0.3795318603515625,9.692388462329351e-150,3.223464779028376,0.9854698389771476,9.965109665176311e-86,1069.5415411734625,1,319,v0,nsF5,3,0.25,0.0319
33776,6340,31499,7887,0.41864013671875,0.36029052734375,2.1452736174328796e-153,3.242547340555789,0.9896584381294725,2.0467281618543204e-83,1088.5336685230238,1,319,v1,nsF5,3,0.55,0.0700
33306,6406,30980,8030,0.41046142578125,0.350189208984375,6.506550602042188e-146,3.249902809502744,0.9915639426781941,1.620968112158195e-81,1049.6089081188106,1,319,v2,nsF5,2,0.35,0.0886
31336,7404,28783,8738,0.36517333984375,0.3058624267578125,1.7486557119760507e-146,3.2851887483704347,0.9980757270079792,8.302220671951465e-88,1052.5842639921625,1,319,v3,nsF5,2,0.85,0.2150
31189,7048,29315,8613,0.3683624267578125,0.315887451171875,1.7884972697613914e-117,3.24118842135543,0.9890131453764737,2.5708740885966565e-67,899.7354466617551,1,319,v4,matrix,3,0.5,0.0628
24280,10251,22766,11354,0.2140655517578125,0.17413330078125,1.416694201646849e-50,3.2984867836551515,0.9975699929144872,7.886751545065442e-30,525.824502775997,1,319,v5,matrix,2,0.8,0.2002
35942,8680,31281,7910,0.415985107421875,0.3566131591796875,0.0,3.3954862411070845,0.9913938334968733,0.0,2310.0134695342786,0,320,clean,,,,
35372,8895,30625,8118,0.4040069580078125,0.3434295654296875,0.0,3.4108957009708836,0.9932264442718914,0.0,2239.9085407089524,1,320,v0,nsF5,3,0.25,0.0321
34785,9116,29887,8253,0.3916778564453125,0.330108642578125,0.0,3.4258064463591276,0.9952795773175109,1.00599521810104e-310,2117.1132308824094,1,320,v1,nsF5,3,0.55,0.0704
34546,9171,29499,8351,0.3871917724609375,0.32269287109375,0.0,3.4318871614240267,0.9961453104697157,1.75694839541337e-310,2046.5190210991498,1,320,v2,nsF5,2,0.35,0.0891
33143,9961,27659,8971,0.353729248046875,0.28515625,7.076365389545946e-298,3.462054396187594,0.9990491268502071,3.4275251088196875e-282,1825.4201359614888,1,320,v3,nsF5,2,0.85,0.2166
32547,9895,28029,9039,0.34564208984375,0.289764404296875,4.369312912241062e-297,3.4251530954800518,0.9948380675038381,4.63328353186132e-250,1821.5093610382514,1,320,v4,matrix,3,0.5,0.0628
